Time (ms),Membrane Potential (mV),Intracellular Ca2+ (mM),ATP,I_Kir61 (pA),I_TRPC1 (pA),I_CaCC (pA),I_CaL (pA),I_leak (pA),d_inf,f_inf
133.1133113311331,-85.54065309391362,2.9214693790794324,4.4,0.3715115347779278,-0.021781331002842918,-0.33956641007278604,-5.965075616372096e-07,0.01625541829947508,2.7444706894114665e-05,0.9978676457692127
133.2133213321332,-85.54345424364402,2.91998053194674,4.4,0.37142533451561877,-0.021781611117815958,-0.3395860181101784,-5.962480125652644e-07,0.016249816000014277,2.7432390007513336e-05,0.9978684645014201
133.3133313331333,-85.54624396898463,2.9184979151734294,4.4,0.3713394471041909,-0.021781890090350017,-0.33960554617687044,-5.959896340292046e-07,0.016244236549333067,2.7420128848663975e-05,0.9978692796134652
133.4133413341334,-85.549022330248,2.9170214755130557,4.4,0.37125387116958103,-0.021782167926476356,-0.3396249946950498,-5.957324190259382e-07,0.016238679826806334,2.74079230828724e-05,0.9978700911264977
133.5133513351335,-85.55178938774667,2.915551159719176,4.4,0.3711686053322441,-0.02178244463222622,-0.33964436408690407,-5.954763605687615e-07,0.016233145711808988,2.7395772376250774e-05,0.9978708990616275
133.6133613361336,-85.55454520179319,2.914086914545344,4.4,0.37108364820719064,-0.021782720213630875,-0.3396636547746209,-5.952214516872441e-07,0.01622763408371594,2.7383676395711805e-05,0.9978717034399243
133.7133713371337,-85.55727821651311,2.9126460951512487,4.4,0.3709993567487385,-0.021782993515102867,-0.33968278586720096,-5.949687592224984e-07,0.016222168054276096,2.73716857617867e-05,0.997872500893558
133.8133813381338,-85.55999877296672,2.9112132412181917,4.4,0.3709154127451742,-0.02178326557074823,-0.33970182975195845,-5.947173249285992e-07,0.016216726941368876,2.7359755000787584e-05,0.9978732944451923
133.9133913391339,-85.56270768025693,2.9097871773374813,4.4,0.37083179172781283,-0.021783536461477248,-0.33972079209260564,-5.944670725741691e-07,0.01621130912678845,2.734788049305415e-05,0.997874084334457
134.013401340134,-85.56540498978272,2.9083678636208137,4.4,0.370748492586885,-0.021783806192429825,-0.3397396732489354,-5.942179960143724e-07,0.01620591450773688,2.733606194468706e-05,0.9978748705798195
134.1134113411341,-85.5680907529431,2.906955260179884,4.4,0.37066551420764726,-0.021784074768745866,-0.3397584735807406,-5.939700891192505e-07,0.016200542981416106,2.7324299062518888e-05,0.9978756531997118
