ggap,Ikir_coef,cm,K_o,I_app,Vm_0,Vm_1,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8,Vm_9,Vm_10,Vm_11,Vm_12,Vm_13,Vm_14,Vm_15,Vm_16,Vm_17,Vm_18,Vm_19,Vm_20,Vm_21,Vm_22,Vm_23,Vm_24,Vm_25,Vm_26,Vm_27,Vm_28,Vm_29,Vm_30,Vm_31,Vm_32,Vm_33,Vm_34,Vm_35,Vm_36,Vm_37,Vm_38,Vm_39,Vm_40,Vm_41,Vm_42,Vm_43,Vm_44,Vm_45,Vm_46,Vm_47,Vm_48,Vm_49,Vm_50,Vm_51,Vm_52,Vm_53,Vm_54,Vm_55,Vm_56,Vm_57,Vm_58,Vm_59,Vm_60,Vm_61,Vm_62,Vm_63,Vm_64,Vm_65,Vm_66,Vm_67,Vm_68,Vm_69,Vm_70,Vm_71,Vm_72,Vm_73,Vm_74,Vm_75,Vm_76,Vm_77,Vm_78,Vm_79,Vm_80,Vm_81,Vm_82,Vm_83,Vm_84,Vm_85,Vm_86,Vm_87,Vm_88,Vm_89,Vm_90,Vm_91,Vm_92,Vm_93,Vm_94,Vm_95,Vm_96,Vm_97,Vm_98,Vm_99,Vm_100,Vm_101,Vm_102,Vm_103,Vm_104,Vm_105,Vm_106,Vm_107,Vm_108,Vm_109,Vm_110,Vm_111,Vm_112,Vm_113,Vm_114,Vm_115,Vm_116,Vm_117,Vm_118,Vm_119,Vm_120,Vm_121,Vm_122,Vm_123,Vm_124,Vm_125,Vm_126,Vm_127,Vm_128,Vm_129,Vm_130,Vm_131,Vm_132,Vm_133,Vm_134,Vm_135,Vm_136,Vm_137,Vm_138,Vm_139,Vm_140,Vm_141,Vm_142,Vm_143,Vm_144,Vm_145,Vm_146,Vm_147,Vm_148,Vm_149,Vm_150,Vm_151,Vm_152,Vm_153,Vm_154,Vm_155,Vm_156,Vm_157,Vm_158,Vm_159,Vm_160,Vm_161,Vm_162,Vm_163,Vm_164,Vm_165,Vm_166,Vm_167,Vm_168,Vm_169,Vm_170,Vm_171,Vm_172,Vm_173,Vm_174,Vm_175,Vm_176,Vm_177,Vm_178,Vm_179,Vm_180,Vm_181,Vm_182,Vm_183,Vm_184,Vm_185,Vm_186,Vm_187,Vm_188,Vm_189,Vm_190,Vm_191,Vm_192,Vm_193,Vm_194,Vm_195,Vm_196,Vm_197,Vm_198,Vm_199
34.6356,0.555769,14.9045,2.12557,0.0832312,40,-21.2207,-22.4153,-23.3957,-24.2501,-24.9948,-25.6439,-26.2097,-26.7028,-27.1327,-27.5074,-27.834,-28.1187,-28.3668,-28.5832,-28.7717,-28.9361,-29.0794,-29.2043,-29.3132,-29.4082,-29.4909,-29.563,-29.6259,-29.6807,-29.7285,-29.7702,-29.8065,-29.8382,-29.8658,-29.8898,-29.9108,-29.9291,-29.945,-29.9589,-29.971,-29.9816,-29.9908,-29.9988,-30.0058,-30.0119,-30.0172,-30.0218,-30.0259,-30.0294,-30.0325,-30.0351,-30.0375,-30.0395,-30.0413,-30.0428,-30.0442,-30.0454,-30.0464,-30.0473,-30.0481,-30.0487,-30.0493,-30.0498,-30.0503,-30.0507,-30.051,-30.0513,-30.0516,-30.0518,-30.052,-30.0522,-30.0523,-30.0525,-30.0526,-30.0527,-30.0528,-30.0528,-30.0529,-30.053,-30.053,-30.053,-30.0531,-30.0531,-30.0531,-30.0532,-30.0532,-30.0532,-30.0532,-30.0532,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533,-30.0533
33.6369,0.729613,8.39159,6.63887,-82.4436,-80,-23.4731,-26.5349,-29.5904,-32.5533,-35.4465,-38.2805,-41.0521,-43.7435,-46.3247,-48.7578,-51.0054,-53.0375,-54.8375,-56.4026,-57.7425,-58.8749,-59.8221,-60.6081,-61.256,-61.7876,-62.2218,-62.5755,-62.8629,-63.0959,-63.2846,-63.4372,-63.5604,-63.6599,-63.7402,-63.8049,-63.857,-63.8991,-63.9329,-63.9602,-63.9821,-63.9998,-64.014,-64.0255,-64.0347,-64.0421,-64.0481,-64.0529,-64.0567,-64.0599,-64.0624,-64.0644,-64.066,-64.0673,-64.0684,-64.0692,-64.0699,-64.0704,-64.0709,-64.0712,-64.0715,-64.0717,-64.0719,-64.0721,-64.0722,-64.0723,-64.0724,-64.0724,-64.0725,-64.0725,-64.0725,-64.0726,-64.0726,-64.0726,-64.0726,-64.0726,-64.0726,-64.0726,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727,-64.0727
9.975,0.774056,8.60253,4.29096,-32.7087,40,-22.3736,-24.2906,-25.7637,-26.9181,-27.824,-28.5355,-29.0949,-29.535,-29.8814,-30.1543,-30.3693,-30.5387,-30.6723,-30.7776,-30.8607,-30.9262,-30.9779,-31.0187,-31.0509,-31.0763,-31.0963,-31.1121,-31.1246,-31.1344,-31.1422,-31.1483,-31.1531,-31.1569,-31.1599,-31.1623,-31.1642,-31.1657,-31.1668,-31.1678,-31.1685,-31.1691,-31.1695,-31.1699,-31.1702,-31.1704,-31.1706,-31.1707,-31.1708,-31.1709,-31.171,-31.171,-31.1711,-31.1711,-31.1711,-31.1711,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712,-31.1712
23.1122,0.667853,6.31438,1.25815,-85.295,40,-21.4415,-22.8626,-23.9707,-24.9067,-25.6977,-26.366,-26.9307,-27.4078,-27.811,-28.1517,-28.4396,-28.6828,-28.8883,-29.062,-29.2088,-29.3328,-29.4375,-29.5261,-29.6009,-29.6641,-29.7175,-29.7626,-29.8008,-29.833,-29.8602,-29.8832,-29.9027,-29.9191,-29.933,-29.9447,-29.9546,-29.963,-29.9701,-29.9761,-29.9811,-29.9854,-29.989,-29.992,-29.9946,-29.9968,-29.9986,-30.0002,-30.0015,-30.0026,-30.0036,-30.0043,-30.005,-30.0056,-30.0061,-30.0065,-30.0068,-30.0071,-30.0073,-30.0075,-30.0077,-30.0079,-30.008,-30.0081,-30.0082,-30.0083,-30.0083,-30.0084,-30.0084,-30.0085,-30.0085,-30.0085,-30.0085,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0086,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087,-30.0087
29.6435,0.668027,6.93419,3.68648,10.4717,40,-21.2961,-22.6555,-23.7193,-24.6385,-25.433,-26.1199,-26.714,-27.2278,-27.6722,-28.0568,-28.3895,-28.6774,-28.9266,-29.1423,-29.3291,-29.4907,-29.6307,-29.7518,-29.8567,-29.9475,-30.0262,-30.0943,-30.1533,-30.2043,-30.2486,-30.2869,-30.32,-30.3488,-30.3736,-30.3952,-30.4139,-30.43,-30.444,-30.4561,-30.4666,-30.4757,-30.4836,-30.4904,-30.4963,-30.5014,-30.5059,-30.5097,-30.513,-30.5159,-30.5184,-30.5206,-30.5224,-30.5241,-30.5255,-30.5267,-30.5277,-30.5286,-30.5294,-30.5301,-30.5307,-30.5312,-30.5317,-30.532,-30.5324,-30.5327,-30.5329,-30.5331,-30.5333,-30.5335,-30.5336,-30.5337,-30.5339,-30.5339,-30.534,-30.5341,-30.5342,-30.5342,-30.5342,-30.5343,-30.5343,-30.5343,-30.5344,-30.5344,-30.5344,-30.5344,-30.5344,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345,-30.5345
18.5492,0.594126,8.23975,1.55974,86.7473,40,-21.6485,-23.1382,-24.3167,-25.2932,-26.1024,-26.773,-27.3288,-27.7893,-28.1709,-28.4872,-28.7493,-28.9665,-29.1465,-29.2957,-29.4193,-29.5218,-29.6067,-29.677,-29.7354,-29.7837,-29.8237,-29.8569,-29.8844,-29.9072,-29.9261,-29.9418,-29.9547,-29.9655,-29.9744,-29.9818,-29.9879,-29.993,-29.9972,-30.0007,-30.0036,-30.006,-30.0079,-30.0096,-30.0109,-30.0121,-30.013,-30.0138,-30.0144,-30.015,-30.0154,-30.0158,-30.0161,-30.0163,-30.0165,-30.0167,-30.0168,-30.017,-30.0171,-30.0171,-30.0172,-30.0173,-30.0173,-30.0173,-30.0174,-30.0174,-30.0174,-30.0174,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175,-30.0175
15.8029,0.898886,7.96377,3.78865,25.4278,40,-21.8692,-23.5105,-24.8085,-25.8743,-26.75,-27.4698,-28.0619,-28.549,-28.9499,-29.2799,-29.5518,-29.7757,-29.9601,-30.1121,-30.2374,-30.3406,-30.4257,-30.4958,-30.5536,-30.6013,-30.6406,-30.673,-30.6997,-30.7217,-30.7399,-30.7549,-30.7672,-30.7774,-30.7858,-30.7927,-30.7984,-30.8031,-30.807,-30.8102,-30.8128,-30.815,-30.8168,-30.8183,-30.8195,-30.8205,-30.8213,-30.822,-30.8226,-30.8231,-30.8234,-30.8238,-30.824,-30.8242,-30.8244,-30.8246,-30.8247,-30.8248,-30.8249,-30.8249,-30.825,-30.825,-30.8251,-30.8251,-30.8251,-30.8251,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252,-30.8252
29.295,0.83648,6.80503,6.90891,23.9113,-80,-24.685,-28.9183,-33.1381,-37.236,-41.1963,-44.9645,-48.4579,-51.5915,-54.3081,-56.5925,-58.4675,-59.9786,-61.1802,-62.1265,-62.8667,-63.4427,-63.8893,-64.2345,-64.5009,-64.7061,-64.864,-64.9854,-65.0786,-65.1502,-65.2052,-65.2474,-65.2798,-65.3046,-65.3236,-65.3382,-65.3494,-65.358,-65.3646,-65.3697,-65.3735,-65.3765,-65.3788,-65.3805,-65.3819,-65.3829,-65.3837,-65.3843,-65.3847,-65.3851,-65.3854,-65.3856,-65.3857,-65.3859,-65.386,-65.386,-65.3861,-65.3861,-65.3862,-65.3862,-65.3862,-65.3862,-65.3862,-65.3862,-65.3862,-65.3862,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863,-65.3863
20.9935,0.526003,11.7174,1.21963,7.00056,40,-21.5673,-22.9796,-24.118,-25.072,-25.8714,-26.5412,-27.1026,-27.5729,-27.9671,-28.2974,-28.5742,-28.8062,-29.0006,-29.1635,-29.3,-29.4144,-29.5102,-29.5905,-29.6579,-29.7143,-29.7615,-29.8012,-29.8343,-29.8622,-29.8855,-29.905,-29.9214,-29.9351,-29.9466,-29.9562,-29.9643,-29.9711,-29.9767,-29.9815,-29.9855,-29.9888,-29.9916,-29.9939,-29.9959,-29.9975,-29.9989,-30.0001,-30.001,-30.0019,-30.0025,-30.0031,-30.0036,-30.004,-30.0043,-30.0046,-30.0048,-30.005,-30.0052,-30.0053,-30.0055,-30.0056,-30.0056,-30.0057,-30.0058,-30.0058,-30.0058,-30.0059,-30.0059,-30.0059,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.006,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061,-30.0061
18.6367,0.838458,10.3791,5.08035,-17.3912,40,-21.9007,-23.5991,-24.9854,-26.1563,-27.1471,-27.9869,-28.7,-29.3062,-29.8224,-30.2623,-30.6377,-30.9582,-31.2322,-31.4666,-31.6672,-31.839,-31.9862,-32.1123,-32.2205,-32.3133,-32.3929,-32.4612,-32.5198,-32.5701,-32.6133,-32.6504,-32.6823,-32.7097,-32.7332,-32.7534,-32.7707,-32.7856,-32.7984,-32.8094,-32.8189,-32.827,-32.834,-32.84,-32.8451,-32.8495,-32.8533,-32.8566,-32.8594,-32.8618,-32.8639,-32.8657,-32.8672,-32.8685,-32.8697,-32.8707,-32.8715,-32.8722,-32.8728,-32.8734,-32.8738,-32.8742,-32.8745,-32.8748,-32.8751,-32.8753,-32.8755,-32.8756,-32.8758,-32.8759,-32.876,-32.8761,-32.8761,-32.8762,-32.8763,-32.8763,-32.8764,-32.8764,-32.8764,-32.8764,-32.8765,-32.8765,-32.8765,-32.8765,-32.8765,-32.8765,-32.8765,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766,-32.8766
