Time (ms),Membrane Potential (mV),Intracellular Ca2+ (mM),ATP
535.2535253525352,-27.73559498537312,17676647.697195187,0.09090905894242973
535.3535353535353,-27.735594984851584,17676737.045514382,0.09090905884832379
535.4535453545354,-27.735594984328287,17676826.310481902,0.09090905875445714
535.5535553555355,-27.73559498380322,17676915.49216645,0.09090905866083115
535.6535653565356,-27.735594983276403,17677004.59063651,0.09090905856744723
535.7535753575357,-27.735594982747834,17677093.60596038,0.0909090584743067
535.8535853585358,-27.735594982217524,17677182.538206138,0.09090905838141093
535.9535953595359,-27.735594981685487,17677271.38744167,0.09090905828876132
536.053605360536,-27.735594981151724,17677360.153734658,0.09090905819635924
536.1536153615361,-27.735594980616245,17677448.83715257,0.090909058104206
536.2536253625362,-27.735594980079057,17677537.43776268,0.09090905801230309
536.3536353635363,-27.735594979540174,17677625.95563207,0.09090905792065178
536.4536453645364,-27.735594978999597,17677714.390827585,0.09090905782925353
